payment_id,client_number,payment_ordered_on,payment_currency,payment_amount,gbp_payment_amount
PI1798067,105370,2020-09-29T00:00:00,CNY,10201.39,1127.89
PI1846615,105370,2020-10-01T00:00:00,CNY,9434.24,1074.68
PI1916951,105370,2020-10-02T00:00:00,CNY,3306.29,382.58
PI1844158,105370,2020-10-03T00:00:00,CNY,32991.09,3764.1
PI1893564,105370,2020-10-04T00:00:00,CNY,112452.82,12981.6
PI1882493,105370,2020-10-05T00:00:00,CNY,6335.41,728.13
PI1939720,105370,2020-10-09T00:00:00,CNY,17266.36,1989.14
PI1904918,105370,2020-10-12T00:00:00,CNY,2315.5,265.66
PI1846621,105370,2020-10-15T00:00:00,CNY,10851.98,1236.18
PI1914230,105370,2020-10-16T00:00:00,CNY,8030.55,927.6
PI1882268,105370,2020-10-16T00:00:00,CNY,5099.76,586.11
PI1859633,105370,2020-10-19T00:00:00,CNY,79518.52,9166.73
PI1914164,105370,2020-10-20T00:00:00,CNY,25436.26,2938.1
PI1844681,105370,2020-10-22T00:00:00,CNY,215598.97,24598.67
PI1914227,105370,2020-10-25T00:00:00,CNY,46713.24,5395.77
PI1834270,105370,2020-10-27T00:00:00,CNY,646.92,74.03
PI1905772,105370,2020-10-30T00:00:00,CNY,14753.19,1692.66
PI1950839,105370,2020-10-31T00:00:00,CNY,6845.35,784.67
PI1856276,105370,2020-11-01T00:00:00,CNY,65677.28,7558.14
PI1948437,105370,2020-11-01T00:00:00,CNY,48932.65,5616.21
PI1881009,105370,2020-11-01T00:00:00,CNY,37614.28,4323.0
PI1856263,105370,2020-11-02T00:00:00,CNY,51161.76,5887.7
PI1904917,105370,2020-11-07T00:00:00,CNY,11097.31,1273.21
PI1917010,105370,2020-11-14T00:00:00,CNY,4670.91,540.49
PI1894340,105370,2020-11-16T00:00:00,CNY,9316.11,1075.45
PI1994096,105370,2020-11-16T00:00:00,CNY,308.99,35.03
PI2008850,105370,2020-11-17T00:00:00,CNY,6953.78,778.91
PI1914594,105370,2020-11-18T00:00:00,CNY,82579.53,9538.64
PI1916092,105370,2020-11-20T00:00:00,CNY,4334.16,501.52
PI1938082,105370,2020-11-22T00:00:00,CNY,129542.08,14894.04
PI1905773,105370,2020-12-05T00:00:00,CNY,24763.9,2841.21
PI1939717,105370,2020-12-08T00:00:00,CNY,739.88,85.24
PI1927979,105370,2020-12-15T00:00:00,CNY,246.67,28.28
PI1969812,105370,2020-12-18T00:00:00,CNY,20682.61,2340.97
PI1994099,105370,2020-12-18T00:00:00,CNY,5966.6,676.4
PI1939714,105370,2020-12-22T00:00:00,CNY,6785.57,781.71
PI1981122,105370,2020-12-22T00:00:00,CNY,67338.61,7746.78
PI2008853,105370,2021-01-27T00:00:00,CNY,10215.83,1144.3
PI856907,105374,2018-12-02T00:00:00,CNY,4003.07,461.29
PI872562,105374,2018-12-09T00:00:00,CNY,67740.75,7644.44
PI854941,105374,2018-12-26T00:00:00,CNY,10493.66,1209.27
PI874222,105374,2018-12-27T00:00:00,CNY,1739.39,195.68
PI854959,105374,2018-12-30T00:00:00,CNY,16290.39,1877.28
PI900454,105374,2018-12-31T00:00:00,CNY,5489.24,622.93
PI874228,105374,2019-01-31T00:00:00,CNY,5471.1,615.52
PI897303,105374,2019-02-06T00:00:00,CNY,22344.73,2581.17
PI918663,105374,2019-02-10T00:00:00,CNY,29267.19,3294.09
PI884029,105374,2019-02-11T00:00:00,CNY,4000.92,452.77
PI864106,105374,2019-02-13T00:00:00,CNY,19011.55,2172.24
PI889600,105374,2019-02-14T00:00:00,CNY,129829.65,14849.21
PI897340,105374,2019-02-17T00:00:00,CNY,15144.82,1749.47
PI856872,105374,2019-02-17T00:00:00,CNY,8892.68,1024.75
PI918666,105374,2019-02-19T00:00:00,CNY,1817.71,204.59
PI881932,105374,2019-02-22T00:00:00,CNY,30028.66,3404.04
PI953921,105374,2019-02-25T00:00:00,CNY,48619.57,5510.76
PI944104,105374,2019-02-26T00:00:00,CNY,43261.97,4936.01
PI974967,105374,2019-02-26T00:00:00,CNY,16700.24,1898.8
PI907716,105374,2019-02-28T00:00:00,CNY,9886.48,1126.88
PI889607,105374,2019-03-07T00:00:00,CNY,50122.54,5732.75
PI946745,105374,2019-03-11T00:00:00,CNY,783.14,88.14
PI936725,105374,2019-03-14T00:00:00,CNY,7537.96,845.29
PI1012800,105374,2019-03-23T00:00:00,CNY,29546.73,3322.42
PI967483,105374,2019-03-29T00:00:00,CNY,13517.06,1541.93
PI905886,105374,2019-04-05T00:00:00,CNY,39773.17,4527.37
PI1032413,105374,2019-04-07T00:00:00,CNY,52502.37,5992.52
PI934834,105374,2019-04-09T00:00:00,CNY,65169.7,7295.43
PI1032415,105374,2019-04-11T00:00:00,CNY,18105.03,2066.47
PI965609,105374,2019-04-13T00:00:00,CNY,29631.42,3371.2
PI925788,105374,2019-04-14T00:00:00,CNY,22015.06,2498.22
PI977306,105374,2019-04-18T00:00:00,CNY,2071.94,235.82
PI936721,105374,2019-04-19T00:00:00,CNY,9816.16,1100.75
PI1054179,105374,2019-04-20T00:00:00,CNY,26102.88,2970.23
PI1022717,105374,2019-04-21T00:00:00,CNY,53852.66,6115.76
PI986987,105374,2019-04-21T00:00:00,CNY,1595.23,183.26
PI1065367,105374,2019-04-25T00:00:00,CNY,209.71,24.01
PI944105,105374,2019-04-29T00:00:00,CNY,3073.67,350.69
PI1034699,105374,2019-04-29T00:00:00,CNY,2173.07,248.14
PI1063550,105374,2019-05-02T00:00:00,CNY,11647.03,1326.11
PI986982,105374,2019-05-04T00:00:00,CNY,10364.82,1190.71
PI1012800,105374,2019-05-08T00:00:00,CNY,17293.75,1944.62
PI1045127,105374,2019-05-09T00:00:00,CNY,4510.5,518.42
PI1084833,105374,2019-05-09T00:00:00,CNY,36681.57,4207.03
PI995208,105374,2019-05-11T00:00:00,CNY,8368.24,961.14
PI977305,105374,2019-05-16T00:00:00,CNY,3002.15,341.69
PI1042577,105374,2019-05-17T00:00:00,CNY,8296.86,954.22
PI1014401,105374,2019-05-18T00:00:00,CNY,5385.01,605.03
PI1100306,105374,2019-05-25T00:00:00,CNY,1132.12,131.31
PI1084833,105374,2019-05-28T00:00:00,CNY,12843.21,1473.0
PI1120595,105374,2019-06-07T00:00:00,CNY,7537.69,877.51
PI1063551,105374,2019-06-17T00:00:00,CNY,18866.77,2148.14
PI1100301,105374,2019-06-21T00:00:00,CNY,1747.7,202.71
PI1119632,105374,2019-06-30T00:00:00,CNY,22278.51,2593.58
PI1100303,105374,2019-07-12T00:00:00,CNY,7658.61,888.29
PI1174411,105374,2019-07-22T00:00:00,CNY,4577.61,526.81
PI1100314,105374,2019-07-22T00:00:00,CNY,101.84,11.81
PI1183205,105374,2019-07-24T00:00:00,CNY,24474.44,2805.4
PI1068133,105374,2019-07-29T00:00:00,CNY,6263.27,719.8
PI1145640,105374,2019-07-31T00:00:00,CNY,1745.12,207.45
PI1174410,105374,2019-08-03T00:00:00,CNY,11508.92,1324.48
PI1216574,105374,2019-08-03T00:00:00,CNY,21518.0,2427.86
PI1097916,105374,2019-08-04T00:00:00,CNY,43163.01,5006.29
PI1100317,105374,2019-08-15T00:00:00,CNY,1516.16,175.85
PI1163522,105374,2019-08-19T00:00:00,CNY,34996.84,4107.01
PI1145638,105374,2019-09-02T00:00:00,CNY,129.05,15.34
PI1230732,105374,2019-09-05T00:00:00,CNY,554.1,63.17
PI1216574,105374,2019-09-07T00:00:00,CNY,18642.24,2103.39
PI1243821,105374,2019-09-09T00:00:00,CNY,1145.48,131.23
PI1281071,105374,2019-09-10T00:00:00,CNY,3183.19,350.79
PI1163521,105374,2019-09-17T00:00:00,CNY,15438.7,1811.78
PI1183238,105374,2019-09-19T00:00:00,CNY,45125.79,5172.57
PI1227935,105374,2019-09-21T00:00:00,CNY,10048.33,1141.16
PI1219240,105374,2019-10-04T00:00:00,CNY,921.41,103.89
PI1183195,105374,2019-10-08T00:00:00,CNY,12985.86,1488.51
PI1281072,105374,2019-10-09T00:00:00,CNY,6462.87,712.2
PI1316388,105374,2019-10-16T00:00:00,CNY,772.38,85.54
PI1207926,105374,2019-10-17T00:00:00,CNY,4787.39,545.27
PI1342797,105374,2019-10-22T00:00:00,CNY,296.12,32.54
PI1219241,105374,2019-10-24T00:00:00,CNY,3080.66,347.36
PI1370282,105374,2019-10-27T00:00:00,CNY,36113.26,3937.54
PI1219239,105374,2019-10-29T00:00:00,CNY,4420.79,498.47
PI1241887,105374,2019-11-08T00:00:00,CNY,38803.48,4445.58
PI1292498,105374,2019-11-28T00:00:00,CNY,24630.02,2702.65
PI1292503,105374,2019-11-29T00:00:00,CNY,39829.91,4370.53
PI1359286,105374,2019-12-01T00:00:00,CNY,3215.63,348.73
PI1417400,105374,2019-12-03T00:00:00,CNY,5322.56,588.75
PI1417402,105374,2019-12-05T00:00:00,CNY,3813.98,421.88
PI1303769,105374,2019-12-07T00:00:00,CNY,102363.59,11435.47
PI1373879,105374,2019-12-10T00:00:00,CNY,4632.06,496.23
PI1427495,105374,2019-12-13T00:00:00,CNY,2119.95,235.8
PI1403532,105374,2019-12-16T00:00:00,CNY,29760.17,3239.42
PI1342794,105374,2019-12-18T00:00:00,CNY,5719.39,628.4
PI1328968,105374,2019-12-21T00:00:00,CNY,15229.08,1675.8
PI1370285,105374,2019-12-30T00:00:00,CNY,14240.82,1552.72
PI1397466,105374,2019-12-31T00:00:00,CNY,10038.14,1095.7
PI1455332,105374,2020-01-01T00:00:00,CNY,86.0,9.41
PI1465291,105374,2020-01-05T00:00:00,CNY,98626.64,10940.38
PI1328840,105374,2020-01-06T00:00:00,CNY,5089.24,560.01
PI1490456,105374,2020-01-08T00:00:00,CNY,19507.56,2140.56
PI1478292,105374,2020-01-12T00:00:00,CNY,5299.1,582.52
PI1405592,105374,2020-01-13T00:00:00,CNY,57239.64,6284.9
PI1443049,105374,2020-01-17T00:00:00,CNY,35195.06,3848.01
PI1529527,105374,2020-01-24T00:00:00,CNY,39946.58,4530.16
PI1389773,105374,2020-01-28T00:00:00,CNY,9498.97,1038.78
PI1517649,105374,2020-02-03T00:00:00,CNY,32737.44,3649.6
PI1417397,105374,2020-02-06T00:00:00,CNY,1534.07,169.69
PI1543737,105374,2020-02-08T00:00:00,CNY,18162.59,2179.3
PI1455341,105374,2020-02-10T00:00:00,CNY,921.19,100.79
PI1490464,105374,2020-02-17T00:00:00,CNY,10612.83,1164.54
PI1532872,105374,2020-02-18T00:00:00,CNY,5139.15,590.45
PI1464746,105374,2020-02-19T00:00:00,CNY,16265.85,1804.33
PI1529520,105374,2020-02-20T00:00:00,CNY,29742.35,3372.95
PI1476805,105374,2020-02-26T00:00:00,CNY,9084.0,997.0
PI1442788,105374,2020-02-29T00:00:00,CNY,13902.0,1519.96
PI1574370,105374,2020-03-01T00:00:00,CNY,20039.61,2282.28
PI1585178,105374,2020-03-08T00:00:00,CNY,907.8,102.59
PI1503632,105374,2020-03-13T00:00:00,CNY,2175.81,243.56
PI1608625,105374,2020-03-16T00:00:00,CNY,48628.53,5534.96
PI1544237,105374,2020-03-27T00:00:00,CNY,946.55,113.58
PI1555363,105374,2020-03-31T00:00:00,CNY,334.1,38.08
PI1564223,105374,2020-04-04T00:00:00,CNY,25136.08,2863.43
PI1532877,105374,2020-04-09T00:00:00,CNY,9285.79,1066.86
PI1542362,105374,2020-04-10T00:00:00,CNY,8289.52,999.38
PI1568674,105374,2020-04-15T00:00:00,CNY,2578.76,297.13
PI1616684,105374,2020-04-16T00:00:00,CNY,3231.48,371.0
PI1542357,105374,2020-04-18T00:00:00,CNY,195.89,23.62
PI1585178,105374,2020-04-19T00:00:00,CNY,823.28,93.04
PI1564211,105374,2020-04-22T00:00:00,CNY,30253.19,3446.36
PI1676727,105374,2020-04-25T00:00:00,CNY,16692.11,1867.83
PI1608636,105374,2020-04-26T00:00:00,CNY,1057.43,120.36
PI1607184,105374,2020-05-01T00:00:00,CNY,40978.49,4664.23
PI1676725,105374,2020-05-02T00:00:00,CNY,35437.06,3965.37
PI1595705,105374,2020-05-08T00:00:00,CNY,2126.05,243.28
PI1607184,105374,2020-05-09T00:00:00,CNY,24561.14,2795.58
PI1666612,105374,2020-05-10T00:00:00,CNY,157054.74,17401.96
PI1652263,105374,2020-05-11T00:00:00,CNY,14433.47,1639.02
PI1608633,105374,2020-05-14T00:00:00,CNY,5013.81,570.68
PI1715800,105374,2020-05-25T00:00:00,CNY,627.34,71.19
PI1687774,105374,2020-05-27T00:00:00,CNY,3138.18,356.25
PI1736379,105374,2020-05-28T00:00:00,CNY,32370.16,3673.73
PI1698066,105374,2020-06-07T00:00:00,CNY,6673.14,767.92
PI1640559,105374,2020-06-07T00:00:00,CNY,25165.41,2893.99
PI1748155,105374,2020-06-08T00:00:00,CNY,17045.36,1908.25
PI1628384,105374,2020-06-09T00:00:00,CNY,44142.44,5098.99
PI1639769,105374,2020-06-10T00:00:00,CNY,39164.14,4503.82
PI1715823,105374,2020-06-11T00:00:00,CNY,9427.51,1069.85
PI1676723,105374,2020-06-13T00:00:00,CNY,24684.57,2762.18
PI1616680,105374,2020-06-13T00:00:00,CNY,47496.96,5453.09
PI1639780,105374,2020-06-17T00:00:00,CNY,20361.91,2341.59
PI1736384,105374,2020-06-23T00:00:00,CNY,7234.61,821.06
PI1701786,105374,2020-07-04T00:00:00,CNY,2571.25,295.89
PI1795882,105374,2020-07-05T00:00:00,CNY,992.01,109.13
PI1774720,105374,2020-07-06T00:00:00,CNY,62806.78,6869.95
PI1655221,105374,2020-07-07T00:00:00,CNY,482.27,54.63
PI1713401,105374,2020-07-11T00:00:00,CNY,25018.96,2839.41
PI1739434,105374,2020-07-11T00:00:00,CNY,45.5,5.19
PI1667808,105374,2020-07-15T00:00:00,CNY,121.9,13.51
PI1701784,105374,2020-07-22T00:00:00,CNY,7568.67,870.97
PI1751295,105374,2020-07-29T00:00:00,CNY,5138.06,572.66
PI1795905,105374,2020-08-02T00:00:00,CNY,8861.02,974.8
PI1784546,105374,2020-08-07T00:00:00,CNY,21365.41,2348.03
PI1776703,105374,2020-08-13T00:00:00,CNY,3680.27,404.49
PI1856485,105374,2020-08-16T00:00:00,CNY,25692.85,2956.73
PI1713400,105374,2020-08-16T00:00:00,CNY,6071.14,689.01
PI1774734,105374,2020-08-18T00:00:00,CNY,21816.94,2386.39
PI1723982,105374,2020-08-22T00:00:00,CNY,22929.96,2598.85
PI1751297,105374,2020-08-25T00:00:00,CNY,1655.05,184.46
PI1856477,105374,2020-08-25T00:00:00,CNY,33694.73,3877.59
PI1865641,105374,2020-08-29T00:00:00,CNY,6426.5,732.26
PI1865175,105374,2020-08-31T00:00:00,CNY,38433.59,4422.94
PI1865172,105374,2020-09-08T00:00:00,CNY,12096.44,1392.06
PI1856472,105374,2020-09-09T00:00:00,CNY,35248.28,4056.37
PI1785907,105374,2020-09-12T00:00:00,CNY,626.29,68.83
PI1795900,105374,2020-09-15T00:00:00,CNY,32284.7,3551.65
PI1760173,105374,2020-09-16T00:00:00,CNY,26242.4,2869.6
PI1926148,105374,2020-09-22T00:00:00,CNY,5236.71,602.42
PI1797974,105374,2020-09-23T00:00:00,CNY,3627.88,401.11
PI1797964,105374,2020-09-24T00:00:00,CNY,2029.31,224.36
PI1926165,105374,2020-10-01T00:00:00,CNY,6448.67,741.84
PI1820151,105374,2020-10-01T00:00:00,CNY,36810.33,4053.06
PI1797978,105374,2020-10-03T00:00:00,CNY,607.55,67.17
PI1856492,105374,2020-10-07T00:00:00,CNY,15630.29,1798.73
PI1805957,105374,2020-10-08T00:00:00,CNY,43703.91,4805.55
PI1865650,105374,2020-10-08T00:00:00,CNY,37631.22,4287.84
PI1846934,105374,2020-10-11T00:00:00,CNY,7468.95,850.8
PI1941910,105374,2020-10-18T00:00:00,CNY,2127.92,244.68
PI1961595,105374,2020-10-19T00:00:00,CNY,2912.13,331.67
PI1980210,105374,2020-10-21T00:00:00,CNY,25501.87,2933.79
PI1865177,105374,2020-10-27T00:00:00,CNY,27238.31,3134.58
PI1944556,105374,2020-10-30T00:00:00,CNY,12178.82,1394.91
PI1844141,105374,2020-11-01T00:00:00,CNY,34641.73,3952.43
PI1865645,105374,2020-11-05T00:00:00,CNY,78639.57,8960.48
PI1865649,105374,2020-11-05T00:00:00,CNY,33973.7,3871.08
PI1865178,105374,2020-11-12T00:00:00,CNY,23771.74,2735.65
PI1926671,105374,2020-11-15T00:00:00,CNY,6593.86,758.54
PI1926157,105374,2020-11-17T00:00:00,CNY,19956.96,2295.81
PI2008879,105374,2020-11-21T00:00:00,CNY,1099.58,123.16
PI1937400,105374,2020-11-28T00:00:00,CNY,29717.95,3416.81
PI1972721,105374,2020-11-29T00:00:00,CNY,4947.63,561.99
PI1991685,105374,2020-12-02T00:00:00,CNY,3043.43,342.62
PI2008858,105374,2020-12-12T00:00:00,CNY,32336.12,3622.04
PI1937392,105374,2020-12-19T00:00:00,CNY,22576.45,2595.72
PI2010004,105374,2021-01-31T00:00:00,CNY,2865.49,326.4
PI873057,105995,2018-12-27T00:00:00,CNY,92964.82,10458.79
PI880585,105995,2019-01-07T00:00:00,CNY,82225.68,9321.08
PI904816,105995,2019-01-16T00:00:00,CNY,77914.47,8868.98
PI848046,105995,2019-01-18T00:00:00,CNY,9323.66,1066.12
PI859944,105995,2019-01-24T00:00:00,CNY,52266.49,6032.52
PI909508,105995,2019-02-01T00:00:00,CNY,25453.41,2909.32
PI866609,105995,2019-02-04T00:00:00,CNY,25054.61,2839.74
PI869436,105995,2019-02-08T00:00:00,CNY,84220.07,9486.26
PI890081,105995,2019-02-08T00:00:00,CNY,29287.66,3349.77
PI967124,105995,2019-02-16T00:00:00,CNY,50177.9,5723.93
PI896681,105995,2019-02-28T00:00:00,CNY,38771.1,4478.68
PI862612,105995,2019-03-05T00:00:00,CNY,75708.35,8650.33
PI938795,105995,2019-03-08T00:00:00,CNY,54040.7,6087.09
PI889721,105995,2019-03-10T00:00:00,CNY,38214.17,4370.73
PI945772,105995,2019-03-11T00:00:00,CNY,34317.4,3862.26
PI928470,105995,2019-03-13T00:00:00,CNY,29159.59,3307.23
PI951929,105995,2019-03-20T00:00:00,CNY,46800.79,5272.91
PI929629,105995,2019-03-22T00:00:00,CNY,13872.57,1573.4
PI921618,105995,2019-03-29T00:00:00,CNY,1738.03,197.53
PI1008180,105995,2019-04-03T00:00:00,CNY,13284.03,1502.09
PI930149,105995,2019-04-26T00:00:00,CNY,77606.91,8830.11
PI1048089,105995,2019-05-10T00:00:00,CNY,31787.51,3629.26
PI1052688,105995,2019-05-10T00:00:00,CNY,69281.86,7883.55
PI1067962,105995,2019-05-14T00:00:00,CNY,43605.63,5011.31
PI983089,105995,2019-05-16T00:00:00,CNY,81242.36,9305.9
PI983384,105995,2019-05-17T00:00:00,CNY,16182.47,1853.62
PI1098573,105995,2019-05-27T00:00:00,CNY,62970.3,7348.56
PI1056119,105995,2019-06-03T00:00:00,CNY,85667.81,9742.86
PI1039789,105995,2019-06-04T00:00:00,CNY,184504.65,21127.75
PI1154664,105995,2019-07-01T00:00:00,CNY,17989.07,2108.33
PI1102293,105995,2019-07-10T00:00:00,CNY,29992.81,3481.89
PI1071972,105995,2019-07-26T00:00:00,CNY,50608.74,5802.29
PI1157149,105995,2019-07-28T00:00:00,CNY,74458.12,8727.16
PI1158769,105995,2019-07-29T00:00:00,CNY,22054.46,2592.07
PI1148838,105995,2019-08-05T00:00:00,CNY,45819.58,5360.43
PI1080605,105995,2019-08-06T00:00:00,CNY,8034.57,918.03
PI1201014,105995,2019-08-08T00:00:00,CNY,49737.83,5664.51
PI1226866,105995,2019-08-13T00:00:00,CNY,29749.96,3378.62
PI1168154,105995,2019-08-19T00:00:00,CNY,25870.26,3019.38
PI1108778,105995,2019-08-23T00:00:00,CNY,17196.16,1995.18
PI1106886,105995,2019-08-25T00:00:00,CNY,77915.73,9065.77
PI1170030,105995,2019-08-27T00:00:00,CNY,54727.37,6386.62
PI1225529,105995,2019-09-07T00:00:00,CNY,61891.6,7008.37
PI1203233,105995,2019-09-11T00:00:00,CNY,106534.19,12122.89
PI1166158,105995,2019-10-02T00:00:00,CNY,4032.42,471.21
PI1202386,105995,2019-10-06T00:00:00,CNY,56040.24,6377.01
PI1271427,105995,2019-10-14T00:00:00,CNY,6547.24,716.42
PI1221938,105995,2019-10-14T00:00:00,CNY,11612.98,1307.44
PI1206759,105995,2019-10-19T00:00:00,CNY,71517.23,8145.59
PI1267189,105995,2019-10-24T00:00:00,CNY,69063.77,7561.35
PI1221000,105995,2019-10-30T00:00:00,CNY,74788.58,8450.12
PI1282861,105995,2019-11-03T00:00:00,CNY,127745.63,14053.28
PI1257108,105995,2019-11-06T00:00:00,CNY,26322.55,2908.93
PI1269042,105995,2019-11-13T00:00:00,CNY,15090.57,1642.45
PI1243048,105995,2019-11-14T00:00:00,CNY,4270.44,489.25
PI1308685,105995,2019-11-17T00:00:00,CNY,10754.2,1194.86
PI1376034,105995,2019-11-19T00:00:00,CNY,71996.95,7717.93
PI1407956,105995,2019-11-19T00:00:00,CNY,47525.97,5213.36
PI1262172,105995,2019-11-25T00:00:00,CNY,19141.26,2105.77
PI1416948,105995,2019-11-29T00:00:00,CNY,128842.52,14251.68
PI1421043,105995,2019-12-02T00:00:00,CNY,2137.96,238.66
PI1418076,105995,2019-12-06T00:00:00,CNY,9087.44,1015.3
PI1285758,105995,2019-12-06T00:00:00,CNY,19985.1,2191.33
PI1317507,105995,2019-12-14T00:00:00,CNY,217.27,24.02
PI1378218,105995,2019-12-18T00:00:00,CNY,16910.61,1839.11
PI1318577,105995,2019-12-20T00:00:00,CNY,36326.38,4016.44
PI1323503,105995,2019-12-20T00:00:00,CNY,94206.13,10362.36
PI1422507,105995,2019-12-21T00:00:00,CNY,33574.39,3747.88
PI1387183,105995,2019-12-23T00:00:00,CNY,99771.19,11006.04
PI1331771,105995,2019-12-28T00:00:00,CNY,66684.24,7379.97
PI1328346,105995,2019-12-31T00:00:00,CNY,68464.27,7533.75
PI1396991,105995,2020-01-05T00:00:00,CNY,73849.76,8060.98
PI1506678,105995,2020-01-10T00:00:00,CNY,59707.04,6726.52
PI1496546,105995,2020-01-16T00:00:00,CNY,89423.7,9793.32
PI1413549,105995,2020-01-19T00:00:00,CNY,19986.4,2208.96
PI1367234,105995,2020-01-24T00:00:00,CNY,4345.99,473.86
PI1400882,105995,2020-02-10T00:00:00,CNY,42108.51,4564.46
PI1448389,105995,2020-02-12T00:00:00,CNY,42928.89,4707.93
PI1562411,105995,2020-02-16T00:00:00,CNY,187877.04,21277.8
PI1555256,105995,2020-02-17T00:00:00,CNY,14300.02,1629.78
PI1504257,105995,2020-02-17T00:00:00,CNY,108488.35,12144.34
PI1498900,105995,2020-02-24T00:00:00,CNY,42727.37,4709.18
PI1430440,105995,2020-02-24T00:00:00,CNY,39065.28,4369.36
PI1459676,105995,2020-02-25T00:00:00,CNY,45444.11,4983.77
PI1598641,105995,2020-03-12T00:00:00,CNY,5022.44,570.63
PI1563327,105995,2020-03-13T00:00:00,CNY,9689.19,1103.77
PI1621578,105995,2020-03-23T00:00:00,CNY,89489.82,10202.17
PI1617332,105995,2020-03-25T00:00:00,CNY,66443.23,7628.29
PI1573868,105995,2020-03-26T00:00:00,CNY,1857.01,211.49
PI1472704,105995,2020-03-30T00:00:00,CNY,123836.28,13685.09
PI1600506,105995,2020-04-02T00:00:00,CNY,38001.48,4313.97
PI1580871,105995,2020-04-04T00:00:00,CNY,649.63,73.53
PI1570121,105995,2020-04-18T00:00:00,CNY,78221.7,9012.83
PI1647931,105995,2020-04-20T00:00:00,CNY,36789.75,4199.62
PI1663582,105995,2020-04-23T00:00:00,CNY,47712.53,5320.82
PI1680021,105995,2020-04-25T00:00:00,CNY,193031.59,21656.34
PI1630769,105995,2020-04-27T00:00:00,CNY,290179.83,33684.43
PI1562661,105995,2020-04-28T00:00:00,CNY,17464.71,1977.95
PI1675876,105995,2020-05-07T00:00:00,CNY,109694.86,12274.76
PI1569022,105995,2020-05-12T00:00:00,CNY,122061.05,14064.07
PI1624339,105995,2020-05-15T00:00:00,CNY,39906.21,4600.98
PI1658444,105995,2020-05-24T00:00:00,CNY,2110.9,236.59
PI1690966,105995,2020-05-25T00:00:00,CNY,71785.86,8157.41
PI1735470,105995,2020-05-26T00:00:00,CNY,6308.11,715.91
PI1656866,105995,2020-05-30T00:00:00,CNY,30267.69,3400.11
PI1732946,105995,2020-06-08T00:00:00,CNY,86254.53,9778.93
PI1680810,105995,2020-06-10T00:00:00,CNY,87279.39,9791.93
PI1673346,105995,2020-06-12T00:00:00,CNY,20429.61,2268.32
PI1604729,105995,2020-06-13T00:00:00,CNY,75036.01,8524.57
PI1765560,105995,2020-06-14T00:00:00,CNY,118241.57,12991.37
PI1615799,105995,2020-06-17T00:00:00,CNY,7140.81,819.83
PI1781285,105995,2020-06-27T00:00:00,CNY,65811.83,7234.29
PI1649083,105995,2020-06-29T00:00:00,CNY,76675.9,8707.1
PI1684497,105995,2020-06-30T00:00:00,CNY,32841.05,3694.85
PI1791204,105995,2020-06-30T00:00:00,CNY,6926.39,758.72
PI1705926,105995,2020-06-30T00:00:00,CNY,13517.0,1546.58
PI1719142,105995,2020-06-30T00:00:00,CNY,81346.17,9212.0
PI1782878,105995,2020-07-05T00:00:00,CNY,174195.54,19222.48
PI1762505,105995,2020-07-06T00:00:00,CNY,9755.71,1064.99
PI1747001,105995,2020-07-11T00:00:00,CNY,144311.88,16155.9
PI1682162,105995,2020-07-14T00:00:00,CNY,44244.1,4965.46
PI1732434,105995,2020-07-17T00:00:00,CNY,59258.31,6742.98
PI1729844,105995,2020-07-20T00:00:00,CNY,53502.52,6057.77
PI1722834,105995,2020-07-21T00:00:00,CNY,81182.2,9203.63
PI1686714,105995,2020-07-22T00:00:00,CNY,39007.22,4428.17
PI1710453,105995,2020-07-23T00:00:00,CNY,191841.4,21772.09
PI1789654,105995,2020-07-25T00:00:00,CNY,31066.95,3420.65
PI1769630,105995,2020-08-02T00:00:00,CNY,25336.98,2783.2
PI1821955,105995,2020-08-06T00:00:00,CNY,13214.45,1461.7
PI1710248,105995,2020-08-07T00:00:00,CNY,2164.18,245.61
PI1712588,105995,2020-08-08T00:00:00,CNY,96453.98,10946.57
PI1756054,105995,2020-08-25T00:00:00,CNY,18343.79,2023.6
PI1880559,105995,2020-08-26T00:00:00,CNY,18862.18,2167.82
PI1729288,105995,2020-08-29T00:00:00,CNY,1021.52,115.66
PI1848808,105995,2020-08-30T00:00:00,CNY,28937.7,3323.97
PI1834316,105995,2020-09-07T00:00:00,CNY,25539.46,2922.51
PI1760186,105995,2020-09-09T00:00:00,CNY,67766.44,7410.23
PI1751781,105995,2020-09-10T00:00:00,CNY,147007.9,16285.86
PI1825649,105995,2020-09-14T00:00:00,CNY,104309.02,11694.38
PI1764055,105995,2020-09-17T00:00:00,CNY,48820.55,5329.52
PI1899282,105995,2020-09-19T00:00:00,CNY,1481.3,169.3
PI1930661,105995,2020-09-24T00:00:00,CNY,178662.85,20481.01
PI1905050,105995,2020-09-25T00:00:00,CNY,87005.31,9982.29
PI1838866,105995,2020-09-27T00:00:00,CNY,298779.07,34249.65
PI1831806,105995,2020-09-27T00:00:00,CNY,96408.54,10959.04
PI1818029,105995,2020-09-30T00:00:00,CNY,143356.56,15784.5
PI1915930,105995,2020-09-30T00:00:00,CNY,50307.61,5810.95
PI1807624,105995,2020-10-03T00:00:00,CNY,86980.34,9564.09
PI1797257,105995,2020-10-05T00:00:00,CNY,51491.27,5693.0
PI1941317,105995,2020-10-06T00:00:00,CNY,67580.93,7785.51
PI1807792,105995,2020-10-11T00:00:00,CNY,25653.68,2820.8
